Reactant_1_Name;Reactant_2_Name;Ligand_Short_Hand;Reagent_1_Short_Hand;Solvent_1_Short_Hand;Product_Yield_PCT_Area_UV;Product_Yield_Mass_Ion_Count
6-triflatequinoline;2c. Trifluoroborate;dtbpf;NaHCO3;MeCN;14.13;1113634.38
6-triflatequinoline;2c. Trifluoroborate;XPhos;NaHCO3;MeCN;12.75;502805.75
6-triflatequinoline;2c. Trifluoroborate;dppf;NaHCO3;MeCN;15.54;1178173.25
6-triflatequinoline;2c. Trifluoroborate;Xantphos;NaHCO3;MeCN;12.25;226199.5
6-triflatequinoline;2c. Trifluoroborate;None;Et3N;MeCN;14.71;905549.13
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;Et3N;MeCN;12.96;1214153.5
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;Et3N;MeCN;16.54;1469834.25
6-triflatequinoline;2c. Trifluoroborate;AmPhos;Et3N;MeCN;12.97;1206403.75
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;Et3N;MeCN;10.41;303500.16
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;Et3N;MeCN;13.93;1195482.38
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;Et3N;MeCN;12.92;820787.31
6-triflatequinoline;2c. Trifluoroborate;SPhos;Et3N;MeCN;9.89;225419.53
6-triflatequinoline;2c. Trifluoroborate;dtbpf;Et3N;MeCN;11.94;454159.19
6-triflatequinoline;2c. Trifluoroborate;XPhos;Et3N;MeCN;12.12;270831.88
6-triflatequinoline;2c. Trifluoroborate;dppf;Et3N;MeCN;18.5;990172.81
6-triflatequinoline;2c. Trifluoroborate;Xantphos;Et3N;MeCN;13.21;68846.91
6-triflatequinoline;2c. Trifluoroborate;None;CsF;MeCN;13.2;181240.55
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;CsF;MeCN;10.08;610832.38
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;CsF;MeCN;15.56;1847240.5
6-triflatequinoline;2c. Trifluoroborate;AmPhos;CsF;MeCN;13.25;2299888.75
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;CsF;MeCN;10.22;183897.72
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;CsF;MeCN;13.25;640022
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;CsF;MeCN;14.27;962835.69
6-triflatequinoline;2c. Trifluoroborate;SPhos;CsF;MeCN;11.93;587183.81
6-triflatequinoline;2c. Trifluoroborate;dtbpf;CsF;MeCN;13.02;791283.19
6-triflatequinoline;2c. Trifluoroborate;XPhos;CsF;MeCN;12.19;195752.83
6-triflatequinoline;2c. Trifluoroborate;dppf;CsF;MeCN;16.03;749799.88
6-triflatequinoline;2c. Trifluoroborate;Xantphos;CsF;MeCN;12.88;119546.96
6-triflatequinoline;2c. Trifluoroborate;None;K3PO4;MeCN;11.96;375566.5
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;K3PO4;MeCN;11.12;687662.19
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;K3PO4;MeCN;15.95;1159238.5
6-triflatequinoline;2c. Trifluoroborate;AmPhos;K3PO4;MeCN;13.51;2158973.25
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;K3PO4;MeCN;11.89;238886.69
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;K3PO4;MeCN;13.55;917627.31
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;K3PO4;MeCN;13.55;712731.25
6-triflatequinoline;2c. Trifluoroborate;SPhos;K3PO4;MeCN;12.05;531670.31
6-triflatequinoline;2c. Trifluoroborate;dtbpf;K3PO4;MeCN;12.45;1032334.25
6-triflatequinoline;2c. Trifluoroborate;XPhos;K3PO4;MeCN;13.52;231965.67
6-triflatequinoline;2c. Trifluoroborate;dppf;K3PO4;MeCN;17.66;799920.88
6-triflatequinoline;2c. Trifluoroborate;Xantphos;K3PO4;MeCN;11.14;65083.72
6-triflatequinoline;2c. Trifluoroborate;None;None;THF;24.96;1282826.5
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;None;THF;14;339246.91
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;None;THF;47.59;7612245.5
6-triflatequinoline;2c. Trifluoroborate;AmPhos;None;THF;23.86;3619789.75
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;None;THF;60.56;14982233
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;None;THF;20.06;1830291
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;None;THF;21.28;2355309.25
6-triflatequinoline;2c. Trifluoroborate;SPhos;None;THF;24.09;6999209.5
6-triflatequinoline;2c. Trifluoroborate;dtbpf;None;THF;35.85;7565810
6-triflatequinoline;2c. Trifluoroborate;XPhos;None;THF;30.5;8150250
6-triflatequinoline;2c. Trifluoroborate;dppf;None;THF;69.78;12133860
6-triflatequinoline;2c. Trifluoroborate;Xantphos;None;THF;16.84;561999.19
6-triflatequinoline;2c. Trifluoroborate;None;NaOH;THF;19.82;2780086.75
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;NaOH;THF;21.09;820308.75
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;NaOH;THF;70.55;16732631
6-triflatequinoline;2c. Trifluoroborate;AmPhos;NaOH;THF;20.06;2010699.63
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;NaOH;THF;40.01;9731031
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;NaOH;THF;20.03;1615637.13
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;NaOH;THF;23.24;3020051.75
6-triflatequinoline;2c. Trifluoroborate;SPhos;NaOH;THF;22.4;2429034.75
6-triflatequinoline;2c. Trifluoroborate;dtbpf;NaOH;THF;32.84;7909967.5
6-triflatequinoline;2c. Trifluoroborate;XPhos;NaOH;THF;30.09;6818281.5
6-triflatequinoline;2c. Trifluoroborate;dppf;NaOH;THF;29.4;1862902.88
6-triflatequinoline;2c. Trifluoroborate;Xantphos;NaOH;THF;17.24;393541.72
6-triflatequinoline;2c. Trifluoroborate;None;KOH;THF;19.59;2104738
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;KOH;THF;14.49;397814.16
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;KOH;THF;71.09;16260517
6-triflatequinoline;2c. Trifluoroborate;AmPhos;KOH;THF;12.55;1760781.75
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;KOH;THF;41.57;10784423
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;KOH;THF;17.54;1044269.25
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;KOH;THF;17.46;559863.69
6-triflatequinoline;2c. Trifluoroborate;SPhos;KOH;THF;16.6;1516811.25
6-triflatequinoline;2c. Trifluoroborate;dtbpf;KOH;THF;26.29;2931026.25
6-triflatequinoline;2c. Trifluoroborate;XPhos;KOH;THF;18.41;2690132.25
6-triflatequinoline;2c. Trifluoroborate;dppf;KOH;THF;25.92;3075508.5
6-triflatequinoline;2c. Trifluoroborate;Xantphos;KOH;THF;12.73;632710.38
6-triflatequinoline;2c. Trifluoroborate;None;LiOtBu;THF;19.59;2669987.25
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;LiOtBu;THF;13.03;459927.94
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;LiOtBu;THF;60.47;11869890
6-triflatequinoline;2c. Trifluoroborate;AmPhos;LiOtBu;THF;12.2;888735.75
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;LiOtBu;THF;23.17;4225311
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;LiOtBu;THF;14.55;1401743.63
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;LiOtBu;THF;13.75;628508.63
6-triflatequinoline;2c. Trifluoroborate;SPhos;LiOtBu;THF;13.96;1722571.13
6-triflatequinoline;2c. Trifluoroborate;dtbpf;LiOtBu;THF;24.36;2004612.63
6-triflatequinoline;2c. Trifluoroborate;XPhos;LiOtBu;THF;15.29;2486904
6-triflatequinoline;2c. Trifluoroborate;dppf;LiOtBu;THF;16.45;161815.72
6-triflatequinoline;2c. Trifluoroborate;Xantphos;LiOtBu;THF;12.23;725516.88
6-triflatequinoline;2c. Trifluoroborate;None;NaHCO3;THF;15.29;743205.25
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;NaHCO3;THF;16.45;518359.69
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;NaHCO3;THF;53.54;10276525
6-triflatequinoline;2c. Trifluoroborate;AmPhos;NaHCO3;THF;15.59;1701617.38
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;NaHCO3;THF;44.32;8892188
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;NaHCO3;THF;15.21;1451540.38
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;NaHCO3;THF;24.96;2054202.88
6-triflatequinoline;2c. Trifluoroborate;SPhos;NaHCO3;THF;15.41;1552451.38
6-triflatequinoline;2c. Trifluoroborate;dtbpf;NaHCO3;THF;26.8;2840793.5
6-triflatequinoline;2c. Trifluoroborate;XPhos;NaHCO3;THF;19.47;2801201.5
6-triflatequinoline;2c. Trifluoroborate;dppf;NaHCO3;THF;75.7;14548684
6-triflatequinoline;2c. Trifluoroborate;Xantphos;NaHCO3;THF;13.92;688734.69
6-triflatequinoline;2c. Trifluoroborate;None;Et3N;THF;17.1;1756646
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;Et3N;THF;16;534420.81
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;Et3N;THF;44.25;10142075
6-triflatequinoline;2c. Trifluoroborate;AmPhos;Et3N;THF;19.09;3239589.75
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;Et3N;THF;61.14;12674671
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;Et3N;THF;16.17;1497483.25
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;Et3N;THF;23.74;3343517.5
6-triflatequinoline;2c. Trifluoroborate;SPhos;Et3N;THF;23.28;5972591
6-triflatequinoline;2c. Trifluoroborate;dtbpf;Et3N;THF;32.72;5369644.5
6-triflatequinoline;2c. Trifluoroborate;XPhos;Et3N;THF;21.02;4146898.5
6-triflatequinoline;2c. Trifluoroborate;dppf;Et3N;THF;62.86;11320647
6-triflatequinoline;2c. Trifluoroborate;Xantphos;Et3N;THF;14.94;763858.69
6-triflatequinoline;2c. Trifluoroborate;None;CsF;THF;17.23;2898043.5
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;CsF;THF;17.39;502803.94
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;CsF;THF;43.13;9490810
6-triflatequinoline;2c. Trifluoroborate;AmPhos;CsF;THF;19.07;2723365
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;CsF;THF;84.64;19188142
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;CsF;THF;18.36;1711576.88
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;CsF;THF;29.12;2671944.75
6-triflatequinoline;2c. Trifluoroborate;SPhos;CsF;THF;18.27;3796572.75
6-triflatequinoline;2c. Trifluoroborate;dtbpf;CsF;THF;35.74;7984152
6-triflatequinoline;2c. Trifluoroborate;XPhos;CsF;THF;35.39;8751633
6-triflatequinoline;2c. Trifluoroborate;dppf;CsF;THF;62.71;9460699
6-triflatequinoline;2c. Trifluoroborate;Xantphos;CsF;THF;13.45;578897.25
6-triflatequinoline;2c. Trifluoroborate;None;K3PO4;THF;29.56;4306906.5
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;K3PO4;THF;20.98;668055.19
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;K3PO4;THF;42.26;10768531
6-triflatequinoline;2c. Trifluoroborate;AmPhos;K3PO4;THF;18.06;3574963
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;K3PO4;THF;71.96;17371626
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;K3PO4;THF;16.85;2660460.25
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;K3PO4;THF;30.48;5469565
6-triflatequinoline;2c. Trifluoroborate;SPhos;K3PO4;THF;24.7;4782992.5
6-triflatequinoline;2c. Trifluoroborate;dtbpf;K3PO4;THF;32.03;6342952
6-triflatequinoline;2c. Trifluoroborate;XPhos;K3PO4;THF;32.07;8386388.5
6-triflatequinoline;2c. Trifluoroborate;dppf;K3PO4;THF;74.65;14048064
6-triflatequinoline;2c. Trifluoroborate;Xantphos;K3PO4;THF;13.27;704306
6-triflatequinoline;2c. Trifluoroborate;None;None;DMF;16.31;52484.77
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;None;DMF;11.29;207518.22
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;None;DMF;15.14;755833.25
6-triflatequinoline;2c. Trifluoroborate;AmPhos;None;DMF;10.53;444812.97
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;None;DMF;11.98;173021.58
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;None;DMF;12.1;700686.5
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;None;DMF;12.05;213165.63
6-triflatequinoline;2c. Trifluoroborate;SPhos;None;DMF;12.21;259159.48
6-triflatequinoline;2c. Trifluoroborate;dtbpf;None;DMF;16.18;522593.06
6-triflatequinoline;2c. Trifluoroborate;XPhos;None;DMF;14.92;78142.2
6-triflatequinoline;2c. Trifluoroborate;dppf;None;DMF;22.91;133837.34
6-triflatequinoline;2c. Trifluoroborate;Xantphos;None;DMF;19.15;62210.96
6-triflatequinoline;2c. Trifluoroborate;None;NaOH;DMF;20.62;66098.46
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;NaOH;DMF;18.78;103705.48
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;NaOH;DMF;19.48;260763.91
6-triflatequinoline;2c. Trifluoroborate;AmPhos;NaOH;DMF;17.79;145612.25
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;NaOH;DMF;19.5;119955.02
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;NaOH;DMF;17.96;105914.03
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;NaOH;DMF;18.41;85394.49
6-triflatequinoline;2c. Trifluoroborate;SPhos;NaOH;DMF;17.82;70897.91
6-triflatequinoline;2c. Trifluoroborate;dtbpf;NaOH;DMF;23.73;121644.82
6-triflatequinoline;2c. Trifluoroborate;XPhos;NaOH;DMF;20.84;73193.86
6-triflatequinoline;2c. Trifluoroborate;dppf;NaOH;DMF;19.94;34462.49
6-triflatequinoline;2c. Trifluoroborate;Xantphos;NaOH;DMF;17.26;63816.98
6-triflatequinoline;2c. Trifluoroborate;None;KOH;DMF;12.16;55162
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;KOH;DMF;18.27;88422.25
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;KOH;DMF;11.77;185320.91
6-triflatequinoline;2c. Trifluoroborate;AmPhos;KOH;DMF;11.43;163013.44
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;KOH;DMF;14.02;376664.59
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;KOH;DMF;11.74;117513.19
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;KOH;DMF;12.2;46816.61
6-triflatequinoline;2c. Trifluoroborate;SPhos;KOH;DMF;11.94;84855.15
6-triflatequinoline;2c. Trifluoroborate;dtbpf;KOH;DMF;13.78;99639.42
6-triflatequinoline;2c. Trifluoroborate;XPhos;KOH;DMF;23.37;44439.65
6-triflatequinoline;2c. Trifluoroborate;dppf;KOH;DMF;17;34314.83
6-triflatequinoline;2c. Trifluoroborate;Xantphos;KOH;DMF;12.8;498438.38
6-triflatequinoline;2c. Trifluoroborate;None;LiOtBu;DMF;14.72;60607.37
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;LiOtBu;DMF;12.38;67333.41
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;LiOtBu;DMF;13.1;410423.06
6-triflatequinoline;2c. Trifluoroborate;AmPhos;LiOtBu;DMF;10.49;95711.54
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;LiOtBu;DMF;11.45;45296.6
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;LiOtBu;DMF;11.47;60785.69
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;LiOtBu;DMF;15.88;89927.71
6-triflatequinoline;2c. Trifluoroborate;SPhos;LiOtBu;DMF;11.18;60467.23
6-triflatequinoline;2c. Trifluoroborate;dtbpf;LiOtBu;DMF;25.71;0
6-triflatequinoline;2c. Trifluoroborate;XPhos;LiOtBu;DMF;11.72;44385.07
6-triflatequinoline;2c. Trifluoroborate;dppf;LiOtBu;DMF;16.75;213241.38
6-triflatequinoline;2c. Trifluoroborate;Xantphos;LiOtBu;DMF;12.91;84640.5
6-triflatequinoline;2c. Trifluoroborate;None;NaHCO3;DMF;23.44;36696.28
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;NaHCO3;DMF;11.78;197567.72
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;NaHCO3;DMF;14.49;196816.86
6-triflatequinoline;2c. Trifluoroborate;AmPhos;NaHCO3;DMF;11.21;143321.19
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;NaHCO3;DMF;20.77;107962.27
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;NaHCO3;DMF;12.2;90793.84
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;NaHCO3;DMF;13.04;135485.53
6-triflatequinoline;2c. Trifluoroborate;SPhos;NaHCO3;DMF;11.9;88343.05
6-triflatequinoline;2c. Trifluoroborate;dtbpf;NaHCO3;DMF;15.23;64063.61
6-triflatequinoline;2c. Trifluoroborate;XPhos;NaHCO3;DMF;14.73;120814.13
6-triflatequinoline;2c. Trifluoroborate;dppf;NaHCO3;DMF;18.02;95606
6-triflatequinoline;2c. Trifluoroborate;Xantphos;NaHCO3;DMF;13.23;63220.54
6-triflatequinoline;2c. Trifluoroborate;None;Et3N;DMF;32.42;33481.48
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;Et3N;DMF;28.73;80334.14
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;Et3N;DMF;31.17;152449.97
6-triflatequinoline;2c. Trifluoroborate;AmPhos;Et3N;DMF;11.48;273014.56
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;Et3N;DMF;29.54;55034.2
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;Et3N;DMF;13.88;335074.69
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;Et3N;DMF;30.18;66946.82
6-triflatequinoline;2c. Trifluoroborate;SPhos;Et3N;DMF;12.93;97469.54
6-triflatequinoline;2c. Trifluoroborate;dtbpf;Et3N;DMF;16.48;100602.95
6-triflatequinoline;2c. Trifluoroborate;XPhos;Et3N;DMF;16.19;85252.77
6-triflatequinoline;2c. Trifluoroborate;dppf;Et3N;DMF;20.16;170310.7
6-triflatequinoline;2c. Trifluoroborate;Xantphos;Et3N;DMF;13.42;66054.65
6-triflatequinoline;2c. Trifluoroborate;None;CsF;DMF;36.91;94336.32
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;CsF;DMF;11.67;129276.08
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;CsF;DMF;32.48;153888.14
6-triflatequinoline;2c. Trifluoroborate;AmPhos;CsF;DMF;10.88;262319.72
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;CsF;DMF;13.65;99146.76
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;CsF;DMF;12.8;223271.97
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;CsF;DMF;14.05;241115.64
6-triflatequinoline;2c. Trifluoroborate;SPhos;CsF;DMF;12.53;145464.3
6-triflatequinoline;2c. Trifluoroborate;dtbpf;CsF;DMF;34.92;67108.77
6-triflatequinoline;2c. Trifluoroborate;XPhos;CsF;DMF;33.09;78088.88
6-triflatequinoline;2c. Trifluoroborate;dppf;CsF;DMF;17.28;295616.28
6-triflatequinoline;2c. Trifluoroborate;Xantphos;CsF;DMF;12.86;103929.89
6-triflatequinoline;2c. Trifluoroborate;None;K3PO4;DMF;12.9;119631.16
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;K3PO4;DMF;11.86;139696.25
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;K3PO4;DMF;13.7;321964.44
6-triflatequinoline;2c. Trifluoroborate;AmPhos;K3PO4;DMF;11.93;334099.16
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;K3PO4;DMF;11.79;87200.37
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;K3PO4;DMF;25.41;83982.63
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;K3PO4;DMF;33.14;59737.5
6-triflatequinoline;2c. Trifluoroborate;SPhos;K3PO4;DMF;12.96;109714.74
6-triflatequinoline;2c. Trifluoroborate;dtbpf;K3PO4;DMF;16.49;89183.12
6-triflatequinoline;2c. Trifluoroborate;XPhos;K3PO4;DMF;35.78;32389.51
6-triflatequinoline;2c. Trifluoroborate;dppf;K3PO4;DMF;43.66;41039.09
6-triflatequinoline;2c. Trifluoroborate;Xantphos;K3PO4;DMF;13.52;66872.69
6-triflatequinoline;2c. Trifluoroborate;None;None;MeOH;19.99;0
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;None;MeOH;24.57;6192443
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;None;MeOH;48.08;11601735
6-triflatequinoline;2c. Trifluoroborate;AmPhos;None;MeOH;54.99;15230014
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;None;MeOH;26.1;6518785.5
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;None;MeOH;38.2;9957023
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;None;MeOH;71.95;15638682
6-triflatequinoline;2c. Trifluoroborate;SPhos;None;MeOH;25.89;6703877.5
6-triflatequinoline;2c. Trifluoroborate;dtbpf;None;MeOH;21.16;3217771.75
6-triflatequinoline;2c. Trifluoroborate;XPhos;None;MeOH;27.69;5403098.5
6-triflatequinoline;2c. Trifluoroborate;dppf;None;MeOH;28.32;4801608
6-triflatequinoline;2c. Trifluoroborate;Xantphos;None;MeOH;14.64;929345.56
6-triflatequinoline;2c. Trifluoroborate;None;NaOH;MeOH;43.69;9391256
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;NaOH;MeOH;23.77;5804549
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;NaOH;MeOH;72.56;16326479
6-triflatequinoline;2c. Trifluoroborate;AmPhos;NaOH;MeOH;39.11;9902390
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;NaOH;MeOH;61.53;14378329
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;NaOH;MeOH;35.64;8907001
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;NaOH;MeOH;35.27;6439333.5
6-triflatequinoline;2c. Trifluoroborate;SPhos;NaOH;MeOH;47.03;11240668
6-triflatequinoline;2c. Trifluoroborate;dtbpf;NaOH;MeOH;39.17;6500163.5
6-triflatequinoline;2c. Trifluoroborate;XPhos;NaOH;MeOH;51.17;10677923
6-triflatequinoline;2c. Trifluoroborate;dppf;NaOH;MeOH;60.68;11128142
6-triflatequinoline;2c. Trifluoroborate;Xantphos;NaOH;MeOH;18.96;3273377.5
6-triflatequinoline;2c. Trifluoroborate;None;KOH;MeOH;43.88;9263078
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;KOH;MeOH;20.76;4572438.5
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;KOH;MeOH;73.52;16560959
6-triflatequinoline;2c. Trifluoroborate;AmPhos;KOH;MeOH;30.22;7497970
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;KOH;MeOH;49.15;11134760
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;KOH;MeOH;37.72;9991068
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;KOH;MeOH;36.05;6639140
6-triflatequinoline;2c. Trifluoroborate;SPhos;KOH;MeOH;45.38;11397075
6-triflatequinoline;2c. Trifluoroborate;dtbpf;KOH;MeOH;34.61;5639326
6-triflatequinoline;2c. Trifluoroborate;XPhos;KOH;MeOH;47.38;10061720
6-triflatequinoline;2c. Trifluoroborate;dppf;KOH;MeOH;61.34;11813812
6-triflatequinoline;2c. Trifluoroborate;Xantphos;KOH;MeOH;20.34;3809752
6-triflatequinoline;2c. Trifluoroborate;None;LiOtBu;MeOH;46.07;10875223
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;LiOtBu;MeOH;20.85;3479252
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;LiOtBu;MeOH;74.41;16201347
6-triflatequinoline;2c. Trifluoroborate;AmPhos;LiOtBu;MeOH;25.49;6816924
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;LiOtBu;MeOH;47.92;11257685
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;LiOtBu;MeOH;31.78;8324766.5
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;LiOtBu;MeOH;29.21;5023217
6-triflatequinoline;2c. Trifluoroborate;SPhos;LiOtBu;MeOH;50.69;12189831
6-triflatequinoline;2c. Trifluoroborate;dtbpf;LiOtBu;MeOH;32.73;4867930.5
6-triflatequinoline;2c. Trifluoroborate;XPhos;LiOtBu;MeOH;43.22;9587194
6-triflatequinoline;2c. Trifluoroborate;dppf;LiOtBu;MeOH;59.06;11291736
6-triflatequinoline;2c. Trifluoroborate;Xantphos;LiOtBu;MeOH;21.75;4776282.5
6-triflatequinoline;2c. Trifluoroborate;None;NaHCO3;MeOH;40.22;9261571
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;NaHCO3;MeOH;21.32;3699805.75
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;NaHCO3;MeOH;83.66;19674762
6-triflatequinoline;2c. Trifluoroborate;AmPhos;NaHCO3;MeOH;36.82;8752160
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;NaHCO3;MeOH;63.05;13704613
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;NaHCO3;MeOH;37.05;8658535
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;NaHCO3;MeOH;40.78;7677784
6-triflatequinoline;2c. Trifluoroborate;SPhos;NaHCO3;MeOH;53.28;13327422
6-triflatequinoline;2c. Trifluoroborate;dtbpf;NaHCO3;MeOH;15.86;4011399.75
6-triflatequinoline;2c. Trifluoroborate;XPhos;NaHCO3;MeOH;46.27;8917569
6-triflatequinoline;2c. Trifluoroborate;dppf;NaHCO3;MeOH;50.42;9905243
6-triflatequinoline;2c. Trifluoroborate;Xantphos;NaHCO3;MeOH;21.57;4867696.5
6-triflatequinoline;2c. Trifluoroborate;None;Et3N;MeOH;37.24;8596270
6-triflatequinoline;2c. Trifluoroborate;P(tBu)3;Et3N;MeOH;18.29;3004143.25
6-triflatequinoline;2c. Trifluoroborate;P(Ph)3 ;Et3N;MeOH;71.31;16358892
6-triflatequinoline;2c. Trifluoroborate;AmPhos;Et3N;MeOH;31.01;8136806
6-triflatequinoline;2c. Trifluoroborate;P(Cy)3;Et3N;MeOH;69.26;16245016
6-triflatequinoline;2c. Trifluoroborate;P(o-Tol)3;Et3N;MeOH;37.59;8672865
6-triflatequinoline;2c. Trifluoroborate;CataCXium A;Et3N;MeOH;37.91;7365617
